time_s,pyr1_raw_C,pyr2_raw_C,tc_ref_C,pyr1_cal_C,pyr2_cal_C,fused_C,true_C
0.12204439592430859,2050.955197748784,2158.9768178573854,1660.0345879613876,1446.7890785598731,1443.791751675709,1445.297997231733,1971.4349
0.12404512372634643,2064.793072108803,2171.6676653752115,1687.2062237584564,1409.5615834263408,1406.7322066416473,1408.1540522971138,1995.33
0.1260458515283843,1823.151624026657,1913.8920154124582,1693.8470808646553,1365.8221421342328,1363.2570318383473,1364.5460757542119,1764.3451
0.12804657933042213,1570.747013970293,1645.3618723130126,1675.2291628131738,1322.5463115090051,1320.1560165762837,1321.3572105931992,1498.8451
0.13004730713245996,584.6030053428499,578.7878067079051,1582.3817597084571,1288.7184924402281,1286.274420332454,1287.5026389729992,545.69995
0.13204803493449782,448.565077759786,467.9219192951168,1495.8309791827692,1272.5481056238248,1269.7744517553479,1271.1682949946069,431.535
0.13404876273653565,610.7866574700167,642.890080898607,1418.2244971851296,1278.391221196908,1275.0698865151014,1276.7389555882714,574.905
0.13604949053857351,525.6612875740091,553.803325241173,1349.5092080676454,1304.9163867003915,1300.973560537932,1302.9549474920068,500.56503
0.13805021834061135,2081.3879574759885,2170.12988061669,1398.6183815484462,1345.545100783403,1341.094335853686,1343.33097708615,2005.9501
0.1400509461426492,2079.640702344226,2136.8914899944316,1445.15327871838,1390.9848753335,1386.3101008779417,1388.659313533492,1992.6749
0.14205167394468704,2074.4046809850915,2149.55735865383,1490.057455874974,1432.5308980985706,1428.008643328781,1430.28121032379,1974.09
0.1440524017467249,2030.6324654603682,2089.6180644334318,1527.4575028486438,1464.535086283291,1460.5186883550907,1462.5370473010364,1950.195
0.14605312954876273,2033.2476476978932,2096.928473007657,1559.9814958403701,1485.118381891336,1481.8294607234513,1483.4822410456154,1934.265
0.1480538573508006,1958.1491183212356,2096.047119747145,1587.9916930337683,1495.2772122659703,1492.7517340340194,1494.0208616636448,1910.37
0.15005458515283843,1985.6235722400027,2071.1693079174806,1610.3814212515133,1497.2540026946824,1495.3641440474296,1496.3138540053183,1897.0951
0.1520553129548763,1962.9796234126081,2009.6032402623657,1630.5050178272888,1493.0826756106603,1491.612251004413,1492.3511829308338,1883.82
0.15405604075691412,1938.9913795678472,2029.4742163006854,1651.313600463801,1483.8281550287988,1482.550917473155,1483.1927671834217,1865.235
0.15605676855895198,1927.090142990301,2002.8403102641253,1665.5784836348914,1469.6126089019433,1468.3321341033322,1468.9756106240945,1849.305
0.1580574963609898,1891.0776398216642,1974.1421393152011,1682.4001995657225,1450.2658289992628,1448.814244970596,1449.5437089486245,1838.6849
0.16005822416302767,1898.4670867600123,1988.7010395758593,1694.7935923762589,1426.2916441393575,1424.5203133721077,1425.41045955887,1825.41
0.1620589519650655,1349.6046867956409,1394.5000802588506,1661.2872827051174,1399.7241581302324,1397.5219531942303,1398.6286264155706,1291.755
0.16405967976710334,787.9147212126794,795.1168559827039,1587.2258497954854,1374.360641227598,1371.704263529354,1373.0391720187288,739.515
0.1660604075691412,495.7466692459506,526.5238313104019,1498.1870511094853,1355.01659762475,1352.0225256787462,1353.527135531916,481.97995
0.16806113537117903,1844.3946343824693,1922.457389822219,1523.2859834573906,1345.9328796813802,1342.8679650768652,1344.4081754646725,1780.275
0.1700618631732169,1535.6197846176105,1609.7650790565185,1514.3791156631844,1349.0022579517592,1346.2307035342035,1347.623491737178,1480.2599
0.17206259097525473,922.1845934788312,940.2222567489314,1464.1781503248665,1362.762610533534,1360.6425419108568,1361.7079392014377,874.92004
0.17406331877729259,508.67603138232244,517.5319222137581,1391.6874811577823,1382.7120899587994,1381.4823527711296,1382.1003321392766,484.63498
0.17606404657933042,1856.0348453282331,2153.112345541101,1417.5405836308973,1402.7707677641183,1402.473047779915,1402.6226608920235,1788.2401
0.17806477438136828,1879.6113576348603,1973.6667426912898,1451.4173346757693,1417.1258100323926,1417.5935320516357,1417.3584878805575,1798.86
0.1800655021834061,1880.1473524671765,1928.9842617610398,1480.1340238622217,1421.683273241198,1422.6034664845017,1422.1410421187336,1804.17
0.18206622998544397,1901.666342425457,1984.7288945282573,1501.6982993709526,1414.7824040432192,1415.8096227299086,1415.2934149081773,1814.7899
0.1840669577874818,1900.9735562328467,2016.644617137639,1528.3081318743523,1397.2498080347632,1398.129463190288,1397.687410414582,1833.3749
0.18606768558951967,1899.9363403736393,2411.138021830284,1558.0092231758144,1371.9803970668995,1372.6317756248422,1372.3044386021857,1828.0651
0.1880684133915575,1028.158715834289,1087.1898018400632,1508.4347325889164,1343.1414110387584,1343.670486016192,1343.4046101660224,991.7401
0.19006914119359536,583.9472200364771,609.1717435305596,1433.8637117738422,1315.100017434268,1315.7456417568524,1315.4211964079345,577.56006
0.1920698689956332,1177.43698824665,1236.1826018076488,1410.0244165124789,1291.3335146058303,1292.3775549333764,1291.8528937387687,1127.1449
0.19407059679767102,1171.4861788911587,1203.4447365262943,1385.9867178587092,1273.698288208765,1275.373389476991,1274.5316014643165,1121.8351
0.19607132459970888,1384.092001128147,1437.7459500822106,1384.259996887443,1262.3031843345543,1264.719304322595,1263.505132450306,1328.9249
0.19807205240174672,1334.2090022510608,1401.8292474198745,1372.8899828489416,1255.9245495058738,1259.025088608169,1257.4669758548405,1283.7899
0.20007278020378458,1306.2141594938325,1366.0497040770927,1362.943413445351,1252.6661618993714,1256.223029993403,1254.43559840284,1270.515
0.2020735080058224,1130.1244973377532,1163.919983409097,1347.0356508226973,1250.5465567069266,1254.2035897984879,1252.3658223292473,1089.975
0.20407423580786027,1175.3011220907413,1239.0678119953893,1325.4756777172395,1247.8519949611868,1251.213233656832,1249.5241116345392,1132.455
0.2060749636098981,1194.6722333162156,1290.2468500227135,1312.5261398231967,1243.2781879868767,1246.0152896334257,1244.639814968556,1156.35
0.20807569141193596,1243.8405724365705,1322.261533477822,1306.261473177878,1235.9695336146115,1237.9047440195259,1236.9322434598523,1196.1749
0.2100764192139738,1253.3896259067744,1315.5076055441932,1296.2805009851606,1225.5536599715667,1226.6790568503434,1226.1135115785294,1198.83
0.21207714701601166,1196.5177757364013,1242.5956498786315,1284.8450864657477,1212.19365205331,1212.616665825023,1212.404088872824,1127.1449
0.2140778748180495,1046.0191280899196,1100.9964233510782,1261.8898546707435,1196.598791903369,1196.4427376889241,1196.5211595548367,1002.36
0.21607860262008735,980.6526164074231,1028.4544018363663,1233.5679447044665,1179.9125890961254,1179.2250440023672,1179.5705557807157,938.64
0.21807933042212518,849.4742027217435,903.9604982265288,1203.081452296718,1163.453394837646,1162.1702114909313,1162.815049137357,816.5099
0.22008005822416304,741.624525689849,773.8179686174431,1164.0265463091673,1148.3911586665618,1146.3702744245352,1147.3858286254715,734.20496
0.22208078602620088,711.7948706039844,747.2893419227065,1124.099744976364,1135.4827447740113,1132.5848561417702,1134.041131030314,683.76
0.2240815138282387,599.4670252146049,624.0820951802259,1081.8460047199321,1124.9600071381653,1121.1313326633533,1123.055355012606,574.905
0.22608224163027657,929.698187576386,941.1371284162233,1061.2890544570157,1116.6037566237007,1111.9230771461202,1114.2752572501747,864.2999
0.2280829694323144,801.052630336689,830.5461299461538,1042.1730267762903,1109.949343571804,1104.625587243973,1107.3009325166283,771.3749
0.23008369723435226,820.8051525806596,862.6437855414757,1021.4451443914529,1104.5822658938607,1098.9140583177498,1101.7625005471398,784.65
0.2320844250363901,761.4682243885371,780.9200782007312,997.1986750587945,1100.491129506425,1094.8107125722786,1097.6652903657873,731.55005
0.23408515283842796,725.7399016345031,762.9881467832762,970.1895801594527,1098.426961222146,1093.0491264573693,1095.75164774668,710.31006
0.2360858806404658,742.4175480905865,749.3114419030386,954.3880507648817,1100.1430252983512,1095.3297422648202,1097.748559584161,699.69006
0.23808660844250365,632.6533233453663,667.1196046951401,924.6910911701581,1108.3032900683036,1104.2474430104094,1106.2856263127187,598.80005
0.24008733624454148,666.3036016262353,685.9572537998355,900.318439378131,1125.8669549757976,1122.6923078856003,1124.2876620983218,630.66003
0.24208806404657934,629.3079315971506,660.592452175359,877.1522730652778,1154.957580689365,1152.7263274416796,1153.8475983002058,614.73
0.24408879184861718,601.7522939382644,604.5335388561343,851.1694794777587,1195.5925707823562,1194.307900497465,1194.9534853743755,561.63
0.24608951965065504,562.5662760160238,605.5732735999915,827.880138675865,1244.9378696557046,1244.5315409022387,1244.7357331384699,556.31995
0.24809024745269287,1924.7358886412283,2029.7235473211576,911.1291844362482,1297.6469662782472,1297.9559258849563,1297.8006645295616,1841.34
0.25009097525473073,1935.6836608690946,1969.632918676985,982.4600291150182,1347.3084065889893,1348.0602384802764,1347.6824206816534,1833.3749
0.2520917030567686,1878.1561666374942,1983.8865420454358,1049.4485917785148,1388.365119819568,1389.1954461936934,1388.778182592021,1814.7899
0.2540924308588064,1872.1868491197667,1968.7048121136702,1110.0758373419903,1417.6105812469586,1418.121082015066,1417.8645402553498,1804.17
0.25609315866084426,1874.6479648185516,1938.5660009552325,1165.2129462887206,1434.6973620034596,1434.5362366399984,1434.617206908526,1798.86
0.2580938864628821,1859.1150304318555,1972.2289832997835,1214.21624151069,1441.7050637375548,1440.6338750503562,1441.172179099968,1790.8949
0.2600946142649199,1152.5106911709563,1232.1009569316386,1207.8345262123096,1442.1970429693,1440.1149182067777,1441.161247583532,1124.4901
0.2620953420669578,848.425233725016,876.0441182565944,1177.3159476557382,1440.1714489679703,1437.0940908052257,1438.6405544496877,813.85486
0.26409606986899564,2388.4297522201696,1900.8652252232034,1223.1113669363435,1439.1089596442662,1435.128933247297,1437.1290144212812,1780.275
0.2660967976710335,1859.7796667848097,1938.4720446468823,1269.0181587636312,1441.2400875415833,1436.4992051693425,1438.881639011493,1780.275
0.2680975254730713,1475.3060205173194,1550.2157283781405,1285.8361271469569,1447.2022062342885,1441.8863447836588,1444.5577226466319,1427.16
0.27009825327510917,838.5509340516168,837.8591654695891,1242.274341650563,1456.2240411754387,1450.562523315903,1453.407603764529,787.30505
0.27209898107714703,1886.1738364685277,1958.834194428569,1286.7557318616457,1466.7607707214934,1461.0033294983612,1463.8966142789536,1820.1
0.2740997088791849,2215.399803080069,2007.6763007673237,1330.1024183150494,1477.2508090600422,1471.613860394451,1474.44659409525,1833.3749
0.2761004366812227,1932.9860835615611,1971.264728316182,1370.823074402724,1486.614815598935,1481.2169830585697,1483.9295538225538,1846.65
0.27810116448326055,1925.04395925748,2029.4305198061868,1415.7458169907657,1494.3183755387486,1489.1423096708231,1491.7434361120004,1862.58
0.2801018922852984,1950.8392604261871,2029.0591517808764,1451.1519054530852,1500.0465915509571,1494.9546376327635,1497.513495327358,1870.545
0.2821026200873363,2414.0924055705063,2061.5703220324963,1481.756142075537,1503.2246490468533,1498.0278175373787,1500.6393793286227,1889.13
0.2841033478893741,1962.0008505993278,2061.7479142928128,1518.2083660003561,1502.6051028471961,1497.1531241890375,1499.8929049813082,1902.4049
0.28610407569141194,2002.8622127477001,2092.5128716306444,1552.487358240526,1496.1241117676316,1490.370107045987,1493.2616648827745,1920.9901
0.2881048034934498,2020.3556540778561,2091.170168621354,1580.9073385260808,1481.1857887062502,1475.1927938496954,1478.2044513094318,1936.92
0.2901055312954876,2048.739662547265,2126.725269336163,1610.1787874979032,1455.4342343980707,1449.3256989061063,1452.3954189580625,1958.16
0.29210625909752547,2049.400243813213,2162.367389716534,1645.315257856922,1417.8635834914962,1411.7529438653967,1414.8237213070915,1982.055
0.2941069868995633,2076.0490518929887,2185.1148198940664,1666.4445004309753,1369.8333414319393,1363.7772782262837,1366.8206293998624,2008.6051
0.2961077147016012,1453.8912284749028,1517.6935431365607,1653.0991454030648,1315.4256075048984,1309.4243128920743,1312.4401412252187,1389.9901
0.298108442503639,812.4550514303608,828.3586125719905,1578.2620584874803,1260.7814595673265,1254.8182086672093,1257.8149189076616,776.68494
0.30010917030567685,446.90483998540054,453.98500327448016,1488.5695511302438,1212.5660827638644,1206.6582156681711,1209.6270939061385,426.22495
0.3021098981077147,785.3977349592762,805.9441642322453,1424.7191700227677,1176.201530516451,1170.4362293114852,1173.3334639658033,750.135
0.3041106259097526,557.4028747277769,586.4848336208893,1354.9431995903522,1154.6057207113313,1149.1490454944746,1151.891186446628,543.04504
0.3061113537117904,618.121761162807,667.8092485039841,1292.989702121095,1147.8501526014156,1142.9312581711943,1145.4031483461422,590.83496
0.30811208151382824,660.3280879413029,680.2261014704766,1241.7883867343685,1153.6609104228426,1149.5375117392541,1151.6096417347126,630.66003
0.3101128093158661,1488.8271970461835,1542.2333544706275,1258.2690580233384,1168.3664892846334,1165.2794344204456,1166.8307709446506,1437.7799
0.31211353711790396,1301.3464474540497,1344.8822738977544,1257.4177240112515,1187.895994821693,1186.0236763412636,1186.964571845691,1228.035
0.31411426491994177,1132.5629481759415,1200.8611661069892,1237.99927023549,1208.5850677646474,1208.010844144519,1208.2994085251848,1082.0099
0.3161149927219796,974.326611451537,1009.8200807856769,1218.3629658087586,1227.724787601458,1228.4287869130615,1228.0750064027843,949.2599
0.3181157205240175,827.8303644950122,892.2282686732,1185.379484131386,1243.8659482467424,1245.7416250146189,1244.7990418712593,787.30505
0.32011644832605535,1341.9185660510223,1420.4775772821583,1195.0444724480521,1256.8945640255522,1259.7804128036844,1258.3301882985147,1299.7201
0.32211717612809315,1271.8117144636594,1336.5130334370488,1193.5370621051438,1267.8818745186645,1271.5931470423643,1269.7281226516143,1212.1051
0.324117903930131,1353.6923315184013,1425.0257839893222,1200.9240959233182,1278.7085101226028,1283.05792332041,1280.872214335807,1286.445
0.3261186317321689,1260.813555343842,1344.0820742488818,1203.0593750760556,1291.4814876280134,1296.285467191912,1293.8713251416796,1220.07
0.3281193595342067,1224.1554842540568,1264.0709528602913,1200.5012607102135,1307.8266395434655,1312.9016281031313,1310.3512960038006,1164.3151
0.33012008733624454,1151.1861592091755,1218.8180686125374,1194.7716259224062,1328.236403054648,1333.3934890874314,1330.8019005756967,1100.5951
0.3321208151382824,1189.2784182089963,1236.0818264026184,1184.969321104685,1351.7345375697435,1356.7787259503907,1354.2438718534818,1132.455
0.33412154294032026,1857.5024825887224,1934.2335097070666,1231.7610490017428,1376.0796735559918,1380.8158028748803,1378.4357575828499,1761.6901
0.33612227074235806,1831.7963094048405,1936.2152799024436,1272.9392543898737,1398.4892992073162,1402.7306593644196,1400.5992502338747,1761.6901
0.3381229985443959,1856.1119043089602,1926.6985868839813,1317.681010817223,1416.5693980539827,1420.143895487102,1418.3476046313726,1790.8949
0.3401237263464338,1837.8921110241813,1943.3515474538021,1355.6793960855223,1429.0027091549136,1431.7526442199544,1430.3707203820986,1774.965
0.34212445414847165,1794.5351056819773,1879.6768422837627,1380.955392244304,1435.7019416350922,1437.4785859772771,1436.5857695616937,1732.485
0.34412518195050945,1786.8091544870308,1868.1576077835277,1410.5953506034682,1437.4670023973463,1438.1273474824511,1437.7955045142594,1716.555
0.3461259097525473,1764.1771977212372,1839.148072570623,1434.842915341083,1435.4304309388726,1434.8480611583725,1435.1407192259578,1690.005
0.34812663755458517,1779.9941177169603,1855.7320605747218,1456.2060046800177,1430.6038984712668,1428.7037196089027,1429.6586157806244,1705.9349
0.35012736535662303,1742.3585720353074,1835.4868220172752,1472.8878623882879,1423.6802973550382,1420.4918384284538,1422.0941334981396,1663.455
0.35212809315866084,1721.528093015035,1771.9511149846592,1483.4820220935915,1415.0634894539326,1410.766230264986,1412.925730315058,1652.8351
0.3541288209606987,1694.5730241602628,1719.4417615838834,1497.360108129189,1405.008462914535,1399.9338013405472,1402.4839691198872,1610.3551
0.35612954876273656,1635.2433074542696,1675.3058947532215,1501.6384840492694,1393.7532057253238,1388.3262208079511,1391.0534415050297,1573.1849
0.35813027656477436,1626.8197643740755,1683.2464825328357,1506.446228391352,1381.6000154966393,1376.2423091913279,1378.9347153334454,1530.705
0.3601310043668122,1527.0281497747426,1572.2719466827834,1501.5813572886084,1368.9492149499288,1363.9910640796043,1366.4826817786882,1459.0199
0.3621317321688501,1453.932493112067,1530.9411391327067,1491.4709842328934,1356.3345976594042,1351.977488532562,1354.1670649494993,1405.92
0.36413245997088795,1523.2601298670168,1601.4480875453587,1492.2074566692359,1344.5043658299885,1340.8396417932931,1342.6812741903102,1474.9501
0.36613318777292575,1470.0080527719808,1512.6325032212437,1486.4284817740067,1334.5349604229107,1331.590398490343,1333.070128095012,1405.92
0.3681339155749636,1303.9266008729649,1379.6383745566159,1465.3622121833225,1327.9075386870968,1325.6876854315149,1326.8032274562809,1254.5851
0.37013464337700147,1378.7732061244176,1428.3219354352375,1454.5745510331276,1326.411804194665,1324.917671616482,1325.6685175011564,1315.65
0.37213537117903933,1337.17287004957,1385.9983335824343,1437.5767803342019,1331.7729952115887,1331.007760254631,1331.3923134908234,1278.4801
0.37413609898107714,1192.36543293093,1250.3695582862995,1417.786471601438,1345.0288601421837,1344.999528837812,1345.0142686872077,1145.7301
0.376136826783115,466.918522990601,512.6619758507409,1339.8876021199442,1365.8803750250604,1366.5934675183098,1366.2351174148673,458.08493
0.37813755458515286,442.31139629205086,465.1458464796015,1270.0006918710235,1392.3758494887907,1393.817224234074,1393.0928907233986,442.155
0.3801382823871907,2086.5363518251957,2198.659327496586,1328.448859373783,1421.20843234813,1423.3081057700465,1422.252957672062,2008.6051
0.3821390101892285,2085.5807406100066,2191.7631959642945,1379.8142034538146,1448.5999228149813,1451.2008153541835,1449.8937898009922,1992.6749
0.3841397379912664,2055.7522303983123,2116.9505051782103,1426.2003229995296,1471.387538960494,1474.2443559549004,1472.8087207811282,1971.4349
0.38614046579330424,2010.583361217956,2118.82031621025,1467.0996065951058,1487.7992736864703,1490.6182114431997,1489.2016117085443,1944.8849
0.38814119359534205,2008.2546847820893,2088.1592900491796,1504.801364517104,1497.6073278088995,1500.114292865298,1498.8544686548462,1926.2999
0.3901419213973799,1991.4447314083086,2086.070995610236,1539.7423025059181,1501.7238374067092,1503.7345894667133,1502.7241269874125,1907.715
0.39214264919941777,1962.3893162343363,2037.1865830549523,1562.9733307430358,1501.5719170159737,1503.0372853100962,1502.300894330313,1894.4401
0.39414337700145563,1980.3703360369714,2094.1844777745573,1591.0755368935054,1498.568446074321,1499.5774674487043,1499.0704043155079,1899.7499
0.39614410480349344,1943.2779723947895,1998.4651035219747,1616.6320252143198,1493.8755048916987,1494.6125631088607,1494.2421695191601,1865.235
0.3981448326055313,1915.0385068166574,2008.6117568448826,1636.535615432253,1488.380043804777,1489.0499801107615,1488.713317269935,1851.9601
0.40014556040756916,1919.2219151210545,2006.427502711314,1648.295971576758,1482.7723662107774,1483.5233941997346,1483.1459803858484,1838.6849
0.402146288209607,1844.2355178320438,1905.565965774858,1657.2952951040606,1477.6102744513355,1478.4862192211626,1478.0460310241908,1764.3451
0.4041470160116448,1081.8066735118534,1101.4864009643704,1611.5525210594226,1473.3288804073604,1474.2631589047312,1473.7936562815144,1026.255
0.4061477438136827,694.3427071439501,717.1658973589526,1532.156359991597,1470.2103003061632,1471.048339914622,1470.6272001841899,654.55505
0.40814847161572054,1843.0947986392025,1942.4159005849485,1550.8689868066438,1468.3416295489164,1468.866629970521,1468.6028017053657,1785.5851
0.4101491994177584,1842.842657138206,1935.3713192430569,1572.9566635716085,1467.577264756007,1467.5290082247957,1467.553258561344,1780.275
0.4121499272197962,1840.921390003379,1930.5579027559402,1587.1402002407376,1467.476992113468,1466.5781562928391,1467.029847920993,1761.6901
0.41415065502183407,1035.2253627029243,783.9367112363292,1518.8150868277478,1467.2125315287885,1465.2242190257869,1466.2234049629153,726.24
0.41615138282387193,1868.57254000911,1949.7021600828184,1537.3287662933747,1465.4613360770152,1462.2667080697045,1463.8721032852163,1788.2401
